Country Name,Indicator,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
"Micronesia, Fed. Sts.",CO2 per capita,FSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1.084962421,1.058700109,1.037442233,1.115915748,1.10792071,1.198454915,1.201412121,1.206283811,1.210371957,1.399645423,1.308081138,1.49669791,1.50060024,1.507514015,1.328600983,1.340456904,1.158871645,1.262491381,1.068832835,1.160003093,1.243947716,1.321727309,1.303004356,1.377587569,1.542439777,1.525197154,1.598011364,113811,115021
Gabon,CO2 per capita,GAB,0.2635380359,0.3262500667,0.1721310033,0.1416998182,0.3632830435,0.4056438746,0.7021812899,1.826702812,3.467609229,2.482146443,3.534355873,4.73785231,4.478055599,8.53004267,8.590663249,8.290614605,8.632501157,9.337439225,10.92558064,9.529808631,9.132979961,8.829025306,8.582695842,7.038827584,7.446799658,7.638964487,5.845271819,4.603309871,4.824183725,6.248533637,4.349689782,4.457949241,4.598168911,4.564130402,4.199566423,4.249039818,4.24100404,4.231897467,4.213455538,4.019822227,3.801820152,3.640676371,3.360992308,3.325893635,3.272299651,3.329617777,2.824890361,2.750303043,2.719721206,2.676992208,2.936928084,3.347918147,3.332043571,3.136918225,2.919628984,2.813589432,2.843792613,2.276236287,2.175272204,2172578,2225728
United Kingdom,CO2 per capita,GBR,11.15075916,11.15413892,11.14292839,11.25485346,11.26583889,11.45615951,11.31896078,10.78410455,10.99348823,11.34267041,11.7323973,11.82303629,11.56235418,11.74552694,10.98359286,10.73605364,10.65454202,10.76186851,10.76729499,11.46539104,10.28675704,9.955296648,9.740461658,9.687798405,9.381702909,9.900139784,10.03463939,10.06774667,10.02074396,10.19193063,9.724252827,9.931929003,9.603614785,9.364743235,9.252278701,9.036517846,9.363736624,8.956743523,8.976845013,8.901466411,9.001483618,9.209793836,8.930869498,9.088047281,9.040489079,8.950152419,8.901697739,8.62913807,8.322844364,7.468655396,7.67592643,7.025424601,7.332471327,7.064902559,6.421598191,6.148544958,5.774741668,5.546265944,5.398708138,66836327,67215293
Georgia,CO2 per capita,GEO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.974177426,5.275129759,4.118190212,3.276251756,2.158775007,1.756223321,1.41594528,1.268990897,1.175886457,1.08727237,1.169940333,0.8768492614,0.7439961895,0.7996485595,0.8580871531,1.086491654,1.211231882,1.458489523,1.25764951,1.473356755,1.404919065,1.735685453,1.928196018,2.108848881,2.277240447,2.469615674,2.58886306,2.583151735,2.538541691,3720161,3714000
Ghana,CO2 per capita,GHA,0.220509797,0.1965145757,0.2027437632,0.2360905102,0.2193044826,0.2203195493,0.1814702362,0.1839631428,0.2119532701,0.198413548,0.3005636888,0.2558206634,0.2626198855,0.260726965,0.3012860267,0.275044848,0.2387340766,0.2889025615,0.2804717351,0.2460431984,0.2315068805,0.2685230819,0.2606538351,0.303816934,0.2080959988,0.2601743309,0.23147089,0.2424459053,0.2474105809,0.2329971925,0.1888545491,0.1683395409,0.1967630561,0.1980535373,0.2089160415,0.2180549755,0.2342161239,0.2395446708,0.3322954276,0.3497698775,0.2977356014,0.3143201051,0.3664853404,0.3436093575,0.3112024222,0.3218021212,0.3766914754,0.3940960321,0.3632685889,0.4116512955,0.449966654,0.480941312,0.546997679,0.5641236666,0.5278337731,0.5432830519,0.4954015257,0.5075294292,0.5412013824,30417858,31072945
Gibraltar,CO2 per capita,GIB,2.035482494,2.156334005,2.262928375,2.210012455,2.158921422,1.827945857,2.065450039,2.294236714,2.383490413,2.343546955,2.436033705,2.781190747,2.498552107,2.843881714,2.576691427,2.927549731,2.551675006,2.547538706,2.305221016,3.038413098,2.926965545,1.716875125,0.7408579702,1.243851972,1.126997678,1.509519399,1.386341765,1.637390946,2.389006995,2.387124405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33706,33691
Guinea,CO2 per capita,GIN,0.1175399895,0.1734358689,0.1827698074,0.1897123532,0.1874768463,0.1832674814,0.1857090737,0.1842318004,0.1864088412,0.1831434698,0.1906491253,0.1927689332,0.1940101302,0.184302778,0.1898140383,0.1877896745,0.1946408162,0.1948812251,0.1918355655,0.1978228501,0.197974277,0.1992295147,0.1935674354,0.183510819,0.1838192209,0.181650263,0.1771805976,0.1712983401,0.1716277051,0.1694525155,0.1574237416,0.1560841606,0.1563423164,0.1565859394,0.158167092,0.1595679341,0.16479581,0.1683617915,0.1730109969,0.1775351051,0.1808091147,0.1865254491,0.1898422295,0.1942169726,0.1983031302,0.201985052,0.2041381818,0.2080234213,0.2063910159,0.2127559218,0.2452863807,0.2514284639,0.2337582163,0.2001318116,0.2008793854,0.2221814792,0.2410883769,0.2461152734,0.2513232329,12771246,13132792
"Gambia, The",CO2 per capita,GMB,0.05022613403,0.05907592177,0.06757027108,0.07567944071,0.07407856328,0.07238845378,0.07943380877,0.07735887976,0.08360883741,0.1056472559,0.102649848,0.1150477091,0.1340430198,0.1228528974,0.1191380793,0.1833550932,0.1774959216,0.1970975544,0.2335903711,0.2378196086,0.2474390037,0.2397894708,0.2379374468,0.2304319635,0.2374973818,0.22803791,0.2039434184,0.2162221679,0.2099171094,0.1962395332,0.1988290018,0.2014766222,0.1946517486,0.1979524179,0.1919177057,0.1949357465,0.1889886615,0.1915833279,0.2019183862,0.2035833807,0.1821344334,0.2279294448,0.2136351951,0.2069072538,0.213828846,0.2202436283,0.2262096561,0.2439253442,0.2545451101,0.27581816,0.2453715399,0.2434877839,0.2414672812,0.2240658998,0.2569122995,0.2540918374,0.2466109605,0.2439134559,0.2499899127,2347696,2416664
Guinea-Bissau,CO2 per capita,GNB,0.02975784724,0.0471068833,0.06414131857,0.07507149516,0.09141489605,0.101579729,0.1001611538,0.07123122692,0.09161693103,0.08473628949,0.09883578249,0.1020937999,0.09010861196,0.14743131,0.1355158196,0.1484063004,0.1237540806,0.133046187,0.1329764019,0.1419985905,0.1876475991,0.1801616016,0.176471677,0.1722608201,0.1895366485,0.197610997,0.2054272686,0.2129278941,0.2318781711,0.2422157264,0.1743115974,0.1704223065,0.1764095367,0.1820933257,0.168800904,0.1653120264,0.162040267,0.1765996618,0.1472662192,0.1614091186,0.1248642102,0.1222389282,0.1195739342,0.1558485682,0.1598791618,0.1561418392,0.1597001122,0.1629420245,0.1520454256,0.1549948784,0.1576248044,0.1599492257,0.1557650838,0.1577421995,0.1654422952,0.1611782591,0.1683091772,0.164100679,0.1653947279,1920917,1967998
Equatorial Guinea,CO2 per capita,GNQ,0.08616813792,0.08502005518,0.08390696326,0.09649818612,0.09485396281,0.1061759852,0.09054129366,0.08797200688,0.097977396,0.14475,0.1206305554,0.2208651774,0.3039915995,0.1056559196,0.1931728389,0.2436944896,0.2513983603,0.2574289726,0.2906905428,0.2576236584,0.2347527918,0.2635435186,0.2576606075,0.2022627576,0.2433208467,0.1874552704,0.2186145075,0.2585246634,0.2692411886,0.2885839359,0.1431338683,0.161721082,0.1565053693,2.139906665,2.066378765,2.01301211,2.927241569,3.038442826,2.882742222,3.128410956,3.876736283,4.321931666,6.121010711,7.514526629,10.1122953,10.79347375,11.6763162,9.188424775,10.43168351,10.71441644,10.08859311,9.839278277,9.707222037,8.68626511,7.20858472,6.110005776,4.608366984,4.461144462,5.095625096,1355982,1402985
Greece,CO2 per capita,GRC,1.128920482,1.169782628,1.20320119,1.445674897,1.553764446,1.991253557,2.165209851,2.249413986,2.553669959,2.903833843,2.748329714,3.149595925,3.552052128,4.17251217,4.041382514,4.29709731,4.670280089,5.049153465,5.09882429,5.37207897,5.333642555,5.213292152,5.326966418,5.640921404,5.765561878,6.100162266,5.93248835,6.346832663,6.773932665,7.352537262,7.416057913,7.346951195,7.51798648,7.465286989,7.583999957,7.843097899,7.801070809,7.856482991,8.127412607,8.121394969,8.741595261,8.894202354,8.860741613,9.170878298,9.114442251,9.278882901,9.137630869,9.441123674,9.064040547,8.529742954,7.874949613,7.613756775,7.251237686,6.609995923,6.385178381,6.285069342,6.203617289,6.211250006,6.08317505,10721582,10715549
Grenada,CO2 per capita,GRD,0.2446651173,0.2007686917,0.277559715,0.1570298365,0.2337604386,0.2324957204,0.3090081739,0.3859512483,0.42491757,0.5032674219,0.4657690842,0.5059971129,0.507224634,0.5872775221,0.3934971563,0.5153955932,0.5211711072,0.5283920239,0.5761581972,0.5380291864,0.5354366969,0.6475223485,0.6693617661,0.6492293272,0.6330632058,0.6236831311,0.6588542966,0.7376414383,0.9716283146,1.059258037,1.141931733,1.244013187,1.646751269,1.526966224,1.610549097,1.695151866,1.881132244,1.969143521,2.254393617,2.147829228,2.042066571,2.227775518,2.315797599,2.403776814,2.20420524,2.388732825,2.477653472,2.662027134,2.749935993,7.65689546,2.73000273,2.715711797,3.908722034,2.958251673,2.295684114,2.46343622,2.539383111,2.615581651,2.691814193,112002,112519
Greenland,CO2 per capita,GRL,6.882676923,8.70504451,7.543542857,9.066758242,8.387287234,8.793316327,9.597580247,9.977040573,12.50497696,9.065412027,8.219137931,9.94440678,11.46412008,11.37518367,11.26028283,10.20254032,4.426961771,14.62346154,7.974979675,11.53330645,11.24936255,10.35388235,10.03974757,6.968003839,10.78529412,9.581071429,6.100242991,4.338040665,9.970492701,8.554122966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56225,56367
Guatemala,CO2 per capita,GTM,0.3259452927,0.3311753233,0.3157305388,0.3375455035,0.3816503422,0.4139308111,0.3546934404,0.3930406236,0.4130958248,0.4287276555,0.4214713053,0.4369253911,0.473449878,0.5013713487,0.5120329313,0.5747676089,0.5281196137,0.594710438,0.6292430614,0.6984157027,0.6545984773,0.5611072881,0.4993575355,0.4260305243,0.4460719833,0.4469776513,0.456513148,0.479254591,0.4815801537,0.4822153544,0.4342486256,0.4334818358,0.5060742001,0.5219281845,0.5409701717,0.6172967922,0.5874569681,0.6071357264,0.7504833103,0.7249530062,0.8127863896,0.8263442941,0.8619044648,0.8489501773,0.8476508795,0.8896926328,0.871090028,0.9208269159,0.8180912287,0.8464170843,0.8029629262,0.8084555916,0.8219488346,0.8647976889,0.9113884752,1.049628073,1.103130021,1.026267857,1.113969273,16604026,16858333
Guam,CO2 per capita,GUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167295,168783
Guyana,CO2 per capita,GUY,1.154328426,1.250805228,1.118935618,0.9895210254,1.017597027,1.653866982,1.77688791,1.958667537,1.94000239,1.965942884,2.242033961,2.101494499,2.163784422,2.471765658,2.107225627,2.448445861,2.32439156,2.491403733,2.67122738,1.960439648,2.293775708,2.303209276,1.797712381,1.600584374,1.811700466,1.841974511,1.367125517,1.7283217,1.871015572,1.588614785,1.587502321,1.544708567,1.442700736,1.445353057,1.857962092,2.009725495,2.076758574,2.269204129,2.321638466,2.321002673,2.22306145,2.200733757,2.175112683,2.174082255,2.23939539,1.983499429,1.782041577,2.143401605,2.142431526,2.166592218,2.34845149,2.433416796,2.647645978,2.607730208,2.698556796,2.671242962,2.994698994,2.992706568,3.13219265,782775,786559
High income,CO2 per capita,HIC,7.63240628,7.701205603,7.95720612,8.296748758,8.611625717,8.884268575,9.171825388,9.486342053,9.890795253,10.42821125,11.22797182,11.3183058,11.76620698,12.26237141,11.86152943,11.37143928,11.9044672,12.04364157,12.25394658,12.47811515,12.11803572,11.53336344,11.0179665,10.90616491,11.13537059,11.18856515,11.13158516,11.35930692,11.69373766,11.90911457,11.44156557,11.40152593,11.35095343,11.36431021,11.4756011,11.54549713,11.81849463,11.95432762,11.88294862,11.89436765,12.09310058,12.07505693,11.91245367,12.03715867,12.09143559,12.05451083,11.9081518,11.96574266,11.63050687,10.89984491,11.28396356,11.02048245,10.83243162,10.85233803,10.6179137,10.51965714,10.37375995,10.26509708,10.25453315,1210795776,1214930230
"Hong Kong SAR, China",CO2 per capita,HKG,0.9609823108,1.064878003,1.115011194,1.242378614,1.20538264,1.336178604,1.42340092,1.627238638,1.631620691,2.008171019,2.122025006,2.264397202,2.251635464,2.191589259,2.439194116,2.469816882,2.768511952,3.104833868,3.375132726,3.222395683,3.291036717,3.605876259,3.742575933,3.931746272,4.139887364,4.217970749,4.651619303,5.066314846,5.238943777,5.337148183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7507400,7481800
Honduras,CO2 per capita,HND,0.302190288,0.3515858323,0.3249125089,0.3209248653,0.3168355523,0.3204319684,0.3340808057,0.3524801542,0.4782938256,0.4462939547,0.5115830073,0.4757189189,0.5331084743,0.5088633193,0.5094312486,0.5291315125,0.5470365056,0.5971626912,0.5927682295,0.5418258141,0.5592805212,0.4804999945,0.4510325926,0.4966550766,0.4783583771,0.4454019196,0.4190600575,0.4787377004,0.5355032464,0.5666501063,0.4964379568,0.4824859559,0.5224344607,0.5394467168,0.5892986607,0.6796274661,0.6689573491,0.6732053041,0.7571854244,0.747208909,0.7665970544,0.8664212448,0.8846534561,0.9526727113,1.044905823,0.9424878623,1.051832553,1.10264173,1.083830193,0.9999043036,0.9870793596,1.03529556,1.05778565,1.061541686,1.056324778,1.083079554,1.013936886,0.9545004484,1.019032757,9746115,9904608
Heavily indebted poor countries (HIPC),CO2 per capita,HPC,0.1214864461,0.1250101291,0.1222720558,0.1262034624,0.1339443688,0.1526182409,0.1552225985,0.164868169,0.1796396699,0.1959010477,0.2068790842,0.2164143656,0.2160685794,0.2257379467,0.2245168563,0.2182351068,0.2069798793,0.208742394,0.2115720426,0.2093506874,0.2205203458,0.2109810206,0.2102017999,0.206218917,0.1947462967,0.2020280601,0.173852159,0.1878436751,0.1979757788,0.203759517,0.1534182287,0.1477424543,0.1420799495,0.1496240367,0.1557931859,0.1579873944,0.1582433937,0.1642145445,0.1695669068,0.1697440196,0.1675921502,0.1706407709,0.1758918182,0.1788157739,0.1835764677,0.1903762089,0.2017143227,0.2115356665,0.217545016,0.2239771137,0.2347732615,0.245746608,0.2486996552,0.2495681217,0.2571968644,0.2631702045,0.2675019731,0.2693299331,0.2716875667,801708019,823480038
Croatia,CO2 per capita,HRV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.255481261,3.120053606,3.269360801,3.367052403,3.187859736,3.333311688,3.366178073,3.759713512,4.075341975,4.101850885,4.039565813,4.465488057,4.713895812,5.021611986,4.904056126,4.981270932,5.014892747,5.310637492,5.044428795,4.719894471,4.530399422,4.447951723,4.091332795,4.004051988,3.855238394,3.968023629,4.058117805,4.238057612,4.055928762,4065253,4047200
Haiti,CO2 per capita,HTI,0.07398189729,0.07535015612,0.07572730794,0.06085185669,0.07197715643,0.07146748306,0.07010785878,0.05883351208,0.05854436028,0.06865148663,0.08233864109,0.08479191957,0.0811126542,0.08573635925,0.09453849026,0.0950117478,0.1299644024,0.1336697122,0.1397851969,0.1368435526,0.1332113571,0.1327480134,0.1396013315,0.1478527144,0.1473977858,0.1487104473,0.1301852563,0.1379541611,0.1513849353,0.1504490954,0.1449292866,0.1393027147,0.1229593697,0.09382517742,0.02499237732,0.1162113699,0.1343930607,0.1581427122,0.1602509211,0.1658839269,0.1736808115,0.1858561172,0.2090437585,0.2033683187,0.1845899042,0.1859647913,0.1840598991,0.2148423184,0.2104374923,0.2031017205,0.2472531283,0.2772189396,0.2438805017,0.2624830396,0.2900746961,0.3104097596,0.313653831,0.3068555258,0.2993747383,11263079,11402533
Hungary,CO2 per capita,HUN,4.544465241,4.883326797,5.02503803,5.579045568,6.166240754,6.04003721,6.065040728,5.758242269,5.962915575,6.06091396,6.77148766,6.682458042,6.677025672,7.004242405,7.071735479,7.152381214,7.54942716,7.814048438,8.253547228,8.055706328,8.109349235,8.08620576,8.114608938,8.338813278,8.516383853,8.085937427,7.85827798,7.956129524,7.38591771,7.259329314,6.498947174,6.222646384,5.593412349,5.636482777,5.586195195,5.56009242,5.669542299,5.538125216,5.586091557,5.65663788,5.350127818,5.526339141,5.476143976,5.748526687,5.57922088,5.547698959,5.506698691,5.356123543,5.282825944,4.773188728,4.787988988,4.704300469,4.377864437,4.120050759,4.117988322,4.407180392,4.532290173,4.755839977,4.745506244,9771141,9749763
IBRD only,CO2 per capita,IBD,1.920254119,1.815313915,1.799492212,1.852266857,1.913832338,1.995100231,2.070171236,2.059088135,2.126508525,2.226970784,2.388101315,2.500479842,2.576695911,2.653323967,2.686298454,2.810492956,2.898872438,2.992795886,3.106633832,3.121921762,3.134551214,3.036402212,3.099552299,3.120820265,3.157289338,3.311797887,3.334080295,3.371102276,3.439382359,3.408273719,2.571346992,2.567548341,2.509287585,2.483128437,2.427471579,2.507570762,2.500680574,2.499753563,2.486516579,2.452766496,2.515432729,2.561527647,2.635989314,2.816612885,3.025045263,3.210107974,3.397506058,3.573107099,3.653037794,3.712714834,3.952110948,4.18013436,4.266210755,4.333962786,4.330637952,4.26883584,4.24107843,4.29548254,4.382903441,4816232592,4853608684
IDA & IBRD total,CO2 per capita,IBT,1.656610916,1.565141811,1.551265749,1.598294168,1.651430317,1.722733705,1.786613569,1.777334352,1.834291461,1.921456573,2.06136152,2.159306029,2.214991509,2.282622616,2.314402276,2.410039954,2.483972081,2.557526774,2.648219512,2.667344222,2.674778813,2.589678818,2.637019322,2.650216,2.680020645,2.803361393,2.817179423,2.842350357,2.898679439,2.859674222,2.171361504,2.164359065,2.111790114,2.084687922,2.032083035,2.090937187,2.082712132,2.077341088,2.064653155,2.034636621,2.079588382,2.113254233,2.166930488,2.302086885,2.462001489,2.602754139,2.743790494,2.874494,2.92837382,2.962241357,3.141441891,3.30907631,3.362267694,3.405008951,3.39499994,3.338778123,3.313451882,3.350570184,3.40988701,6486925157,6562212357
IDA total,CO2 per capita,IDA,0.2666224168,0.2711558895,0.2812706827,0.3071302773,0.3233818156,0.3526934533,0.3635699504,0.3711566516,0.380870755,0.4092497556,0.4514602811,0.4848576427,0.4258496866,0.4604772987,0.5040270742,0.4542163984,0.4745323372,0.4609516438,0.4550308827,0.5314387471,0.5361831404,0.5357951324,0.5234893692,0.5168936721,0.5425242014,0.5418352096,0.5386182776,0.5301660457,0.5630433557,0.499994059,0.5016784335,0.4998059535,0.4900536301,0.4785326748,0.4572827173,0.4514380242,0.4579482128,0.4549326446,0.4636534465,0.4668385423,0.4656849518,0.4745757182,0.4742951873,0.4690643588,0.482082282,0.4947752297,0.5046875237,0.5134496665,0.5117379134,0.492098301,0.5083591313,0.5161179132,0.4996251874,0.4994367824,0.505140507,0.5028520811,0.5218134865,0.5445521795,0.5602351348,1670692565,1708603673
IDA blend,CO2 per capita,IDB,0.3475070537,0.359420555,0.3789672007,0.429676377,0.4597888954,0.5214202323,0.5414745092,0.5363314151,0.5043029875,0.556528776,0.671191438,0.7751717143,0.8101241823,0.903645743,1.036556538,0.8679590574,0.9342364094,0.8671766135,0.8429980747,1.027161098,1.038153164,1.023735159,1.007751895,0.9688467821,1.02079965,1.027134493,1.027933833,0.9527064268,1.038408066,0.8824047119,0.9933150004,1.006457864,1.021442537,1.021978582,0.9676903719,0.9324917012,0.9363015018,0.9150416345,0.9224834142,0.9267435946,0.9232556643,0.9338357264,0.9236259288,0.8932725038,0.9189514354,0.9219611834,0.9307332543,0.9315579323,0.9124228043,0.8483173766,0.87361116,0.8865796059,0.8364843377,0.847874105,0.8452224307,0.8273129859,0.8568876607,0.8837489171,0.9203868272,561571929,574159138
Indonesia,CO2 per capita,IDN,0.2439204442,0.2888475284,0.248553409,0.2397831949,0.2294581945,0.2462414729,0.2270843382,0.2320071068,0.2536023145,0.2987842739,0.3120649094,0.3307388506,0.3581328229,0.3956059135,0.4022924875,0.4129420765,0.4613895936,0.6004904338,0.6679897291,0.6603459066,0.6428349161,0.663585649,0.682392176,0.6642451333,0.6945406278,0.7349005093,0.7230363684,0.7185239822,0.7553172006,0.7349056275,0.815761138,0.8767448768,0.9103557836,0.9718566902,1.015535177,1.131545133,1.17297927,1.270396477,1.269366929,1.337342815,1.324594286,1.407609164,1.40809308,1.522267724,1.536865336,1.52194445,1.587749693,1.635207076,1.601819308,1.653210477,1.724073581,1.960133257,1.959133194,1.804251041,1.920799967,1.899658692,1.89244089,2.01367107,2.178461553,270625567,273523621
